zone_id,latitude,longitude,datetime,day_of_week,hour_of_day,temperature,humidity,precipitation,wind_speed,weather_condition,avg_speed,traffic_ratio,traffic_density,event_nearby,event_type,event_intensity,demand_surge
Z_012,28.62331,77.23953,11/8/2025 10:30,5,10,22.68896613,85.45382666,24.04786314,11.27041975,Storm,45.8943113,1.186397586,2,0,None,0,119
Z_012,28.62331,77.23953,11/11/2025 16:30,1,16,19.32550865,76.49979509,19.14907599,4.953496051,Rain,57.62719241,1.609515727,1,0,None,0,116
Z_028,28.62141,77.16686,11/9/2025 23:00,6,23,30.33756492,79.99513939,0.472875971,4.78715363,Clouds,40.62403059,2.564119237,2,0,None,0,111
Z_024,28.55181,77.18355,11/12/2025 2:00,2,2,22.785061,74.47868134,0.44365716,5.908255194,Clouds,55.29515043,2.07110973,1,0,None,0,105
Z_018,28.6396,77.15252,11/9/2025 12:30,6,12,23.39179858,63.63423756,0.033925139,4.085638363,Clouds,32.63897698,2.397165611,3,0,None,0,105
Z_023,28.59908,77.19862,11/9/2025 13:00,6,13,31.29688777,51.73781603,0.739047527,3.896996598,Clouds,32.95467411,1.07048718,3,0,None,0,115
Z_013,28.55191,77.16009,11/11/2025 18:30,1,18,30.73378813,57.99075659,0.058830131,2.022670862,Clear,51.76769715,1.923496317,1,0,None,0,110
Z_026,28.62022,77.24742,11/11/2025 5:00,1,5,26.17173714,57.13955768,0.289256576,3.783150479,Clouds,46.88392342,2.78310652,1,0,None,0,103
Z_030,28.62278,77.21054,11/11/2025 8:30,1,8,30.37507503,58.3142632,0.767242907,2.650122221,Clouds,43.30373147,1.723943504,1,0,None,0,111
Z_008,28.57489,77.17002,11/9/2025 3:30,6,3,30.67526424,57.5790011,0.610572054,3.915210056,Clouds,24.19667557,2.102248007,5,0,None,0,103
Z_012,28.62331,77.23953,11/11/2025 19:30,1,19,17.94806751,93.11297328,28.5524255,5.347047728,Storm,43.67223435,2.203368603,2,0,None,0,120
Z_028,28.62141,77.16686,11/8/2025 15:30,5,15,32.66161045,45.20058854,0.079609015,2.147541639,Clear,41.45498644,2.219005467,2,0,None,0,105
Z_021,28.62581,77.20437,11/10/2025 15:30,0,15,29.35278958,73.80118793,0.012332967,5.003648032,Clouds,49.16860745,2.991744914,1,0,None,0,104
Z_011,28.58613,77.21735,11/9/2025 13:30,6,13,27.31660009,54.63110595,0.017446737,3.911822959,Clear,50.17028514,2.943975382,1,1,Festival,7973,143
Z_011,28.58613,77.21735,11/11/2025 10:00,1,10,27.98367537,75.92419763,0.760473327,5.366910829,Clouds,28.50270464,1.097125539,5,1,Festival,3414,128
Z_026,28.62022,77.24742,11/9/2025 7:30,6,7,33.82352671,47.86510539,0.119033155,2.647943383,Clear,35.8249023,1.001900682,4,0,None,0,103
Z_024,28.55181,77.18355,11/8/2025 22:00,5,22,28.57195863,55.89612804,0.830177725,2.193522656,Clouds,56.30597341,2.960387436,1,0,None,0,116
Z_003,28.58686,77.19666,11/12/2025 17:30,2,17,20.31156323,93.17051333,21.42396079,9.030630202,Storm,59.40983721,2.4830705,1,0,None,0,104
Z_013,28.55191,77.16009,11/11/2025 11:00,1,11,21.06031104,80.8674822,16.32056831,4.322313945,Rain,28.62727395,2.168917316,5,0,None,0,107
Z_026,28.62022,77.24742,11/11/2025 0:30,1,0,24.14602365,63.68476606,0.262613091,5.670128158,Clouds,51.28539534,2.81497567,1,0,None,0,91
Z_023,28.59908,77.19862,11/12/2025 10:00,2,10,15.24722216,80.83592048,26.74654123,14.83809125,Storm,24.4398328,2.6353553,5,0,None,0,105
Z_001,28.64286,77.23377,11/9/2025 12:00,6,12,20.05193363,80.3154369,16.94162173,14.29948373,Storm,27.14711742,1.182606764,4,0,None,0,117
Z_019,28.56977,77.23655,11/10/2025 16:00,0,16,32.01782345,41.85382825,0.189948667,4.978901071,Clear,41.47138472,2.437181162,3,0,None,0,103
Z_021,28.62581,77.20437,11/8/2025 19:30,5,19,30.57391867,54.49501982,0.002643789,4.529244918,Clear,51.72610037,1.9251479,1,0,None,0,126
Z_029,28.61837,77.18943,11/8/2025 6:00,5,6,19.00859167,71.66740015,9.355728053,4.446055837,Rain,36.41234182,1.889661131,4,0,None,0,133
Z_005,28.59968,77.24971,11/12/2025 19:00,2,19,35.32922433,50.38844996,0.045865803,4.869007953,Clear,59.71978843,1.189635778,1,0,None,0,130
Z_011,28.58613,77.21735,11/12/2025 4:30,2,4,37.88271972,49.05597395,0.079198039,2.004926982,Clear,32.15753049,1.732462322,4,0,None,0,98
Z_005,28.59968,77.24971,11/11/2025 10:30,1,10,30.13889738,61.48894714,0.911683662,2.319817934,Clouds,22.55962917,2.670899883,5,0,None,0,95
Z_006,28.63421,77.17508,11/8/2025 20:30,5,20,20.34526599,95.57321349,25.65835547,9.957651527,Storm,29.14996622,2.7577093,5,0,None,0,129
Z_027,28.58919,77.23499,11/12/2025 8:30,2,8,26.18521462,70.64312848,8.888920898,2.690204546,Rain,37.30790766,2.331398459,2,1,Sports,7318,149
Z_025,28.62903,77.20086,11/11/2025 17:30,1,17,19.01388675,99.51980318,19.88537699,7.665564029,Rain,47.03284584,1.865937693,1,0,None,0,137
Z_024,28.55181,77.18355,11/8/2025 21:00,5,21,33.61543719,51.58381452,0.017515548,1.329195173,Clear,32.29290012,1.621674648,3,0,None,0,131
Z_014,28.58794,77.18586,11/12/2025 19:30,2,19,23.89112901,78.58508663,15.83198396,6.495448811,Rain,28.19668329,1.931150572,4,0,None,0,133
Z_017,28.6255,77.21593,11/11/2025 12:00,1,12,26.30606824,60.0363471,0.051849403,2.50769783,Clouds,44.69673169,2.937793656,3,1,Sports,3768,140
Z_007,28.55053,77.18741,11/10/2025 20:30,0,20,28.23636792,44.6505855,0.186647457,1.425146003,Clear,40.93012607,1.92647836,3,0,None,0,120
Z_017,28.6255,77.21593,11/9/2025 9:00,6,9,24.12606019,97.89438942,19.36842188,3.405365718,Rain,30.30308778,2.640720408,4,0,None,0,153
Z_016,28.56205,77.24972,11/10/2025 16:30,0,16,29.82122783,56.80678906,0.492615118,4.576471812,Clouds,51.64345605,2.84928492,1,0,None,0,100
Z_019,28.56977,77.23655,11/8/2025 19:00,5,19,18.9794076,98.31443714,27.79640346,13.25646608,Storm,46.94757119,1.615565062,2,0,None,0,117
Z_006,28.63421,77.17508,11/10/2025 23:30,0,23,32.55878167,42.0119617,0.06558935,3.436610549,Clear,39.80510761,2.378855474,2,0,None,0,98
Z_030,28.62278,77.21054,11/12/2025 14:30,2,14,35.65309369,57.29191797,0.003564764,3.462118726,Clear,31.58026709,1.710586555,3,0,None,0,99
Z_002,28.61289,77.2388,11/12/2025 4:00,2,4,26.99537375,98.66968349,2.980054253,4.381978967,Rain,58.89820241,2.447049994,1,0,None,0,110
Z_005,28.59968,77.24971,11/10/2025 22:00,0,22,22.96965895,83.73962747,22.58913786,10.41442047,Storm,56.85178464,2.800497209,1,0,None,0,103
Z_011,28.58613,77.21735,11/12/2025 22:30,2,22,26.53536665,52.50810943,0.096994656,2.361512786,Clear,35.43152503,2.474054734,3,0,None,0,96
Z_022,28.60453,77.18759,11/8/2025 12:30,5,12,22.94911767,84.25336321,21.43424381,11.59782629,Storm,51.24446805,2.45345551,1,0,None,0,117
Z_003,28.58686,77.19666,11/11/2025 12:30,1,12,23.03179573,88.61197067,19.12951284,13.15308286,Storm,34.08131746,1.575883659,3,1,Concert,2014,140
Z_007,28.55053,77.18741,11/10/2025 5:00,0,5,26.47919259,87.88864138,15.73859497,5.113632963,Rain,35.32076683,2.242078173,2,0,None,0,130
Z_023,28.59908,77.19862,11/11/2025 23:30,1,23,32.54027687,54.50573741,0.019711057,3.383954284,Clear,42.07913771,1.918227444,1,0,None,0,93
Z_023,28.59908,77.19862,11/12/2025 9:30,2,9,19.08702979,91.01121539,14.99086275,6.483858506,Rain,54.43051965,1.785567322,1,0,None,0,132
Z_012,28.62331,77.23953,11/12/2025 10:00,2,10,20.44123467,90.81422962,27.46798984,11.83498779,Storm,34.1755708,2.097181162,3,1,Sports,7727,145
Z_015,28.55521,77.24975,11/10/2025 23:30,0,23,24.47331662,65.84112506,0.006425234,3.303937651,Clouds,26.24563673,1.335012274,4,1,Sports,2904,139
Z_028,28.62141,77.16686,11/12/2025 2:00,2,2,24.63016016,81.47165231,5.269788788,6.117168386,Rain,25.83521632,1.184557686,5,0,None,0,112
Z_003,28.58686,77.19666,11/11/2025 3:00,1,3,23.89379076,66.06737108,0.565195082,2.67829689,Clouds,24.47469986,2.837953245,5,1,Festival,1621,121
Z_020,28.59019,77.21858,11/12/2025 8:00,2,8,19.28373465,95.60612715,25.71139334,5.344208832,Storm,53.66512066,1.948266462,1,0,None,0,117
Z_006,28.63421,77.17508,11/9/2025 0:30,6,0,22.87428035,93.22919523,13.84208473,9.418807953,Storm,50.49102621,2.663186883,1,0,None,0,115
Z_021,28.62581,77.20437,11/10/2025 9:30,0,9,27.45981092,97.42456,7.413221804,3.010687381,Rain,28.52047047,1.819321358,5,0,None,0,144
Z_003,28.58686,77.19666,11/8/2025 1:00,5,1,20.72231496,83.76183464,17.74585375,4.68668461,Rain,47.73395756,1.32874036,2,0,None,0,149
Z_007,28.55053,77.18741,11/11/2025 0:00,1,0,25.1238692,70.72854975,0.995584754,3.609612723,Clouds,45.87542732,2.08694782,1,0,None,0,103
Z_020,28.59019,77.21858,11/10/2025 10:00,0,10,31.22328068,59.05423202,0.106074963,4.063750366,Clear,21.19860728,1.314410557,5,0,None,0,104
Z_007,28.55053,77.18741,11/8/2025 11:00,5,11,28.48311247,62.53705737,0.595673839,5.546829081,Clouds,58.1916732,2.590623707,1,1,Festival,8598,123
Z_013,28.55191,77.16009,11/11/2025 8:00,1,8,18.32555891,86.92366223,23.84504615,6.679634081,Storm,24.4907687,2.524873637,6,1,Sports,3606,136
Z_029,28.61837,77.18943,11/11/2025 13:00,1,13,27.09850679,58.3175508,0.85456827,4.784196629,Clouds,32.24792047,1.464890967,3,0,None,0,95
Z_014,28.58794,77.18586,11/11/2025 4:30,1,4,22.81614253,74.38415929,0.683877046,2.83327232,Clouds,46.85283918,1.868821035,2,0,None,0,97
Z_016,28.56205,77.24972,11/9/2025 17:30,6,17,15.1217062,83.55451402,17.17784395,8.124351501,Storm,21.18160884,1.216071006,5,1,Sports,4631,141
Z_018,28.6396,77.15252,11/9/2025 8:30,6,8,25.63902773,52.68689093,0.029881552,1.237220223,Clear,48.13898239,2.567512794,2,0,None,0,136
Z_022,28.60453,77.18759,11/8/2025 12:00,5,12,23.44471844,87.25167519,29.47866951,13.93448167,Storm,50.45102004,2.389387448,1,1,Festival,6395,140
Z_014,28.58794,77.18586,11/10/2025 4:30,0,4,25.49129978,53.23651782,0.112301593,3.181998598,Clear,58.06657386,2.393119303,1,0,None,0,98
Z_005,28.59968,77.24971,11/10/2025 8:00,0,8,18.11304381,98.0504487,10.21712969,12.52649209,Storm,41.07560696,2.092849038,3,0,None,0,132
Z_021,28.62581,77.20437,11/8/2025 7:30,5,7,37.50901623,52.70692301,0.024144915,1.731537658,Clear,46.30016383,1.26684399,2,0,None,0,101
Z_011,28.58613,77.21735,11/12/2025 19:30,2,19,31.92621408,54.39921112,0.372534396,4.595880539,Clouds,55.44149804,1.115098181,1,0,None,0,119
Z_007,28.55053,77.18741,11/12/2025 14:00,2,14,24.96975259,65.57596587,0.151954945,5.661845924,Clouds,30.70248858,1.428146865,4,0,None,0,98
Z_011,28.58613,77.21735,11/8/2025 12:30,5,12,35.01577256,41.43551239,0.046829095,1.651957072,Clear,38.41164903,1.996824421,2,0,None,0,116
Z_028,28.62141,77.16686,11/12/2025 1:30,2,1,29.43055364,46.4284912,0.060898747,3.602131409,Clear,52.15041328,1.056919372,1,0,None,0,96
Z_023,28.59908,77.19862,11/11/2025 21:00,1,21,18.35464402,91.20409491,20.99321901,12.40472922,Storm,28.51601342,2.2995633,5,1,Concert,9082,153
Z_013,28.55191,77.16009,11/12/2025 12:30,2,12,32.61121368,49.68813992,0.183945285,1.961345243,Clear,55.67885166,2.109171598,1,0,None,0,92
Z_017,28.6255,77.21593,11/10/2025 20:00,0,20,35.22508525,40.02326418,0.028901703,3.581461741,Clear,50.56424826,1.010303049,1,0,None,0,117
Z_027,28.58919,77.23499,11/12/2025 5:30,2,5,16.38551765,86.45962231,16.32425056,6.876314286,Storm,27.00132241,2.086450934,5,1,Festival,5378,130
Z_029,28.61837,77.18943,11/10/2025 7:30,0,7,24.65320182,64.6877249,0.568845831,4.341698947,Clouds,23.95989692,2.403910905,5,0,None,0,105
Z_029,28.61837,77.18943,11/11/2025 4:00,1,4,30.77497094,71.50181913,0.558309057,5.464621054,Clouds,21.88038636,2.623796911,5,0,None,0,91
Z_024,28.55181,77.18355,11/11/2025 21:30,1,21,22.3281252,95.68569846,9.621480325,6.038298633,Rain,31.97038365,1.490744734,3,1,Festival,4295,179
Z_006,28.63421,77.17508,11/12/2025 8:00,2,8,27.54248921,54.1206884,0.109457737,1.089008982,Clear,21.4710567,1.489470514,6,0,None,0,117
Z_008,28.57489,77.17002,11/11/2025 10:30,1,10,23.58307958,84.76104545,16.53289333,10.25984929,Storm,55.75113192,2.353367971,1,0,None,0,104
Z_008,28.57489,77.17002,11/10/2025 11:00,0,11,19.52831561,85.88086457,8.342908013,6.883247359,Rain,34.67693151,1.252520594,4,1,Festival,5456,161
Z_017,28.6255,77.21593,11/10/2025 10:30,0,10,24.50795112,92.5341375,22.78073354,13.09118102,Storm,36.29650233,1.33434755,3,0,None,0,107
Z_007,28.55053,77.18741,11/8/2025 17:30,5,17,27.56407693,79.65828264,0.232556271,4.086989169,Clouds,35.05800927,1.436505805,4,0,None,0,107
Z_001,28.64286,77.23377,11/8/2025 17:30,5,17,24.28664725,51.23265383,0.322611265,5.817422758,Clouds,56.09413223,1.295708021,1,0,None,0,119
Z_002,28.61289,77.2388,11/12/2025 6:00,2,6,26.61782298,61.66228924,0.648301276,5.60236586,Clouds,27.55283768,1.567763529,5,0,None,0,99
Z_010,28.58345,77.22354,11/12/2025 3:30,2,3,29.8225473,59.12181492,0.912147872,5.51987456,Clouds,32.43968468,1.892831782,4,0,None,0,96
Z_016,28.56205,77.24972,11/9/2025 3:00,6,3,30.34269219,40.42929127,0.170825894,4.21754955,Clear,46.20765386,2.765030654,2,0,None,0,105
Z_014,28.58794,77.18586,11/9/2025 5:30,6,5,37.97565307,48.39747826,0.040079965,1.269150103,Clear,45.0251758,1.686106378,1,0,None,0,121
Z_006,28.63421,77.17508,11/9/2025 19:00,6,19,22.8879729,90.42469782,20.29612997,13.77257249,Storm,38.31559404,2.529067458,3,0,None,0,145
Z_023,28.59908,77.19862,11/8/2025 23:30,5,23,37.00891144,50.54664904,0.010686537,4.134178313,Clear,44.32763582,2.757316405,1,0,None,0,101
Z_019,28.56977,77.23655,11/10/2025 14:30,0,14,21.56962709,77.20415961,4.988788194,3.010589125,Rain,58.91914336,2.107088656,1,0,None,0,121
Z_015,28.55521,77.24975,11/9/2025 4:00,6,4,31.94844304,50.4257348,0.218062627,3.467978903,Clouds,34.56846964,1.943391216,4,0,None,0,115
Z_009,28.60386,77.18462,11/12/2025 12:30,2,12,26.16599261,40.74457453,0.107246896,2.710927143,Clear,53.99611649,1.036149728,1,0,None,0,95
Z_011,28.58613,77.21735,11/12/2025 22:00,2,22,15.76331383,92.67605305,20.60572807,10.53225116,Storm,40.71072201,1.344133883,3,0,None,0,106
Z_017,28.6255,77.21593,11/11/2025 16:00,1,16,21.0168274,98.07029475,26.65396271,5.3387316,Storm,33.27800123,2.500733841,4,0,None,0,101
Z_029,28.61837,77.18943,11/12/2025 20:30,2,20,22.60337011,81.03377096,15.3666454,14.39434475,Storm,56.20775032,2.479445032,1,0,None,0,124
Z_008,28.57489,77.17002,11/8/2025 0:30,5,0,24.12203238,84.09083379,27.36508485,9.580146512,Storm,20.1668456,1.162524738,6,0,None,0,118
Z_022,28.60453,77.18759,11/11/2025 23:30,1,23,26.36493669,77.39636435,0.936487263,2.134112382,Clouds,58.8726311,1.778299316,1,0,None,0,103
Z_008,28.57489,77.17002,11/8/2025 6:00,5,6,18.83505299,79.49280926,17.43682919,6.454610174,Rain,29.89103233,2.495845532,4,0,None,0,135
Z_023,28.59908,77.19862,11/8/2025 12:00,5,12,22.66405364,54.87750229,0.464124262,2.613316183,Clouds,44.47201426,2.371506381,2,0,None,0,125
Z_030,28.62278,77.21054,11/12/2025 20:30,2,20,20.08192367,94.95841201,21.88685591,6.917859838,Storm,25.75633023,1.676059535,5,0,None,0,119
Z_016,28.56205,77.24972,11/8/2025 17:30,5,17,23.65419262,81.15485148,21.54375823,6.977190141,Storm,24.39631905,1.179745182,4,0,None,0,117
Z_002,28.61289,77.2388,11/10/2025 18:00,0,18,22.56486493,74.3720732,13.32288438,2.440175636,Rain,37.22426877,2.119316555,3,0,None,0,147
Z_024,28.55181,77.18355,11/8/2025 4:00,5,4,19.37950998,87.90679804,9.039198564,7.17868427,Rain,36.87457502,2.914008897,2,0,None,0,134
Z_021,28.62581,77.20437,11/9/2025 17:00,6,17,22.71100784,80.13078208,26.35011581,8.359223164,Storm,42.5832935,1.263582289,3,0,None,0,115
Z_029,28.61837,77.18943,11/10/2025 0:30,0,0,28.99950355,53.16690916,0.127196788,1.443764965,Clear,30.71750597,2.90456197,5,0,None,0,98
Z_001,28.64286,77.23377,11/10/2025 22:00,0,22,29.2571725,66.28393979,0.936522466,4.074341091,Clouds,24.30170853,1.970785933,4,0,None,0,99
Z_021,28.62581,77.20437,11/9/2025 18:00,6,18,20.28386312,90.95514366,14.40569967,13.73843627,Storm,49.35582316,2.588025414,2,0,None,0,136
Z_019,28.56977,77.23655,11/10/2025 1:30,0,1,20.30194022,95.82447045,9.778856273,5.433130014,Rain,29.48258944,1.868902931,4,0,None,0,126
Z_028,28.62141,77.16686,11/12/2025 15:00,2,15,22.4325525,77.53146972,19.55910623,6.275344725,Rain,57.05710495,2.174564118,1,0,None,0,131
Z_028,28.62141,77.16686,11/9/2025 2:00,6,2,22.80284678,63.39017452,0.997445057,4.765520876,Clouds,55.36030196,1.313400037,1,0,None,0,104
Z_003,28.58686,77.19666,11/12/2025 21:00,2,21,21.79875457,92.15508942,28.05180975,8.753196758,Storm,39.941107,2.727441803,3,1,Festival,4243,140
Z_014,28.58794,77.18586,11/9/2025 10:00,6,10,19.36088596,94.20871856,25.57641603,13.09358388,Storm,38.48087174,2.138834259,3,0,None,0,120
Z_027,28.58919,77.23499,11/10/2025 10:30,0,10,26.52182612,65.10704717,0.120018116,3.993759759,Clouds,40.31986131,2.728862166,3,0,None,0,92
Z_019,28.56977,77.23655,11/10/2025 7:30,0,7,32.37036267,51.14025243,0.029966765,1.910440901,Clear,49.50195599,1.987753682,1,0,None,0,100
Z_025,28.62903,77.20086,11/10/2025 17:30,0,17,22.31767691,71.61820495,0.834611477,5.73504814,Clouds,36.14988391,1.579030362,3,0,None,0,99
Z_002,28.61289,77.2388,11/11/2025 11:00,1,11,35.65505686,51.75273075,0.104849056,4.372801092,Clear,54.89524065,2.423402747,1,1,Festival,1032,131
Z_001,28.64286,77.23377,11/8/2025 10:00,5,10,31.51120096,50.38839132,0.271198655,2.592575732,Clouds,34.36588307,1.820549538,3,0,None,0,117
Z_005,28.59968,77.24971,11/8/2025 22:00,5,22,22.30144429,70.27065988,0.727411961,4.776400462,Clouds,45.56576645,1.815752951,3,1,Concert,5454,157
Z_011,28.58613,77.21735,11/8/2025 5:30,5,5,37.31463606,44.14822273,0.144587413,2.059087721,Clear,51.98956586,1.850891858,1,0,None,0,120
Z_011,28.58613,77.21735,11/11/2025 0:30,1,0,33.27841277,41.96825887,0.168178945,1.943517043,Clear,22.90440326,2.245166612,5,0,None,0,103
Z_010,28.58345,77.22354,11/12/2025 19:00,2,19,37.88048515,42.70106053,0.096062025,1.782390454,Clear,36.85774205,1.181615855,3,0,None,0,123
Z_025,28.62903,77.20086,11/8/2025 12:00,5,12,27.36303236,56.34427304,0.03494327,4.927653697,Clear,40.9676829,1.858630335,3,0,None,0,110
Z_001,28.64286,77.23377,11/8/2025 21:00,5,21,18.66748496,85.30887389,26.68660596,10.40648941,Storm,39.60783006,1.403174167,2,0,None,0,114
Z_012,28.62331,77.23953,11/11/2025 23:00,1,23,24.94472337,86.65272483,5.087085261,4.514866348,Rain,30.36232442,1.531816657,5,0,None,0,129
Z_015,28.55521,77.24975,11/8/2025 5:30,5,5,33.44579431,53.58228008,0.08135026,2.052697223,Clear,45.63257069,2.348434805,2,0,None,0,117
Z_013,28.55191,77.16009,11/10/2025 23:00,0,23,23.17760448,64.69503962,0.484470638,4.008677962,Clouds,40.80752479,2.849841963,3,0,None,0,107
Z_015,28.55521,77.24975,11/8/2025 2:00,5,2,22.57250491,70.55146101,0.069434547,5.724051626,Clouds,22.41629957,1.125920897,5,0,None,0,124
Z_019,28.56977,77.23655,11/9/2025 15:30,6,15,27.19800953,73.18540426,19.5926881,5.603504695,Rain,33.60084573,1.975333177,3,0,None,0,140
Z_001,28.64286,77.23377,11/8/2025 5:30,5,5,26.21677099,76.99657489,0.732043332,3.80815558,Clouds,34.40437139,1.447406809,4,0,None,0,122
Z_020,28.59019,77.21858,11/12/2025 4:00,2,4,26.19044615,74.15000795,5.368471111,6.836505722,Rain,30.51032322,1.693163534,4,0,None,0,108
Z_005,28.59968,77.24971,11/12/2025 12:30,2,12,20.46144531,75.83828634,19.33127873,4.313626258,Rain,53.76503742,2.898895051,1,0,None,0,126
Z_009,28.60386,77.18462,11/8/2025 13:30,5,13,22.69283419,88.81551246,11.31639471,11.17455215,Storm,54.96567358,2.648713802,1,0,None,0,114
Z_011,28.58613,77.21735,11/10/2025 2:30,0,2,23.8432257,77.26342912,3.095530831,7.194645526,Rain,37.43554318,2.042952534,3,0,None,0,109
Z_012,28.62331,77.23953,11/12/2025 15:30,2,15,27.63268789,97.43583552,8.367013727,2.534640435,Rain,29.61221733,1.071394687,3,0,None,0,130
Z_017,28.6255,77.21593,11/8/2025 12:30,5,12,22.05242224,59.67376753,0.623943968,3.464636214,Clouds,55.24109006,1.452880178,1,0,None,0,109
Z_005,28.59968,77.24971,11/9/2025 9:00,6,9,31.01634162,78.02081271,0.062126647,4.49389805,Clouds,25.89732039,2.116788994,5,1,Festival,1614,155
Z_017,28.6255,77.21593,11/8/2025 4:00,5,4,25.48593448,49.77810622,0.165517755,4.026621796,Clear,49.97000195,1.463366755,2,0,None,0,121
Z_013,28.55191,77.16009,11/10/2025 6:30,0,6,25.62573653,49.49519979,0.004463745,2.335899759,Clear,20.39050895,2.625146248,5,0,None,0,109
Z_005,28.59968,77.24971,11/8/2025 0:30,5,0,26.00945561,79.55919474,0.126803381,5.289196911,Clouds,27.69731828,2.414951254,5,0,None,0,112
Z_013,28.55191,77.16009,11/8/2025 4:30,5,4,28.0429397,58.64458771,0.433740273,3.874240071,Clouds,56.28246854,2.901609198,1,0,None,0,109
Z_013,28.55191,77.16009,11/10/2025 19:30,0,19,36.63201902,58.27445596,0.022450504,4.426226006,Clear,54.70846043,1.65283759,1,0,None,0,119
Z_014,28.58794,77.18586,11/12/2025 13:00,2,13,19.20872764,80.66214143,17.15243333,5.192301992,Storm,59.75232882,1.00269841,1,0,None,0,103
Z_022,28.60453,77.18759,11/8/2025 19:00,5,19,26.45125126,56.09800092,0.412656378,4.856577296,Clouds,57.53326536,1.627567997,1,0,None,0,122
Z_004,28.56024,77.1965,11/8/2025 7:30,5,7,23.97739999,84.36339117,15.30113464,10.28888173,Storm,40.54103833,2.321974291,3,0,None,0,117
Z_019,28.56977,77.23655,11/9/2025 16:00,6,16,24.62820835,98.06940649,11.00017151,4.317633509,Rain,43.99073332,2.210476286,1,0,None,0,129
Z_007,28.55053,77.18741,11/8/2025 0:00,5,0,34.01733885,53.14936288,0.095337075,2.746459436,Clear,31.76957762,1.306054919,3,0,None,0,107
Z_012,28.62331,77.23953,11/12/2025 21:30,2,21,19.03341118,95.19744477,3.79630064,3.280717636,Rain,46.83278579,1.229682647,1,0,None,0,149
Z_017,28.6255,77.21593,11/11/2025 1:00,1,1,32.00228154,58.18694346,0.035306953,4.112614129,Clear,58.73005514,1.697984848,1,1,Sports,3661,117
Z_004,28.56024,77.1965,11/12/2025 2:00,2,2,31.81568708,52.71537541,0.020382149,1.787550489,Clear,20.79668025,1.063857682,6,0,None,0,102
Z_026,28.62022,77.24742,11/8/2025 3:00,5,3,35.31392504,54.63595709,0.169007523,2.934543602,Clear,55.73350136,1.018145288,1,0,None,0,115
Z_024,28.55181,77.18355,11/10/2025 12:00,0,12,20.26463685,85.76270589,7.236457249,6.308650081,Rain,26.16823854,1.167574173,4,0,None,0,126
Z_018,28.6396,77.15252,11/8/2025 4:30,5,4,24.46195412,89.08369177,10.231201,8.071993067,Storm,46.10252328,1.09925045,2,0,None,0,109
Z_028,28.62141,77.16686,11/11/2025 12:00,1,12,25.6371132,80.12966616,15.05524283,3.368857035,Rain,45.08689319,1.271160671,1,0,None,0,122
Z_024,28.55181,77.18355,11/10/2025 4:00,0,4,26.56776012,93.06844007,16.64126624,4.691319872,Rain,52.15330254,2.834582983,1,0,None,0,125
Z_012,28.62331,77.23953,11/10/2025 18:00,0,18,24.62117804,88.52110736,18.8176193,7.193572667,Rain,48.01339765,1.463944949,1,0,None,0,147
Z_007,28.55053,77.18741,11/11/2025 20:00,1,20,27.73043408,49.47512075,0.06999578,4.448646656,Clear,30.0258135,2.719011954,5,1,Sports,1575,140
Z_024,28.55181,77.18355,11/11/2025 22:30,1,22,25.40900145,66.05568702,0.762485497,5.698346324,Clouds,44.18717642,2.290332489,2,0,None,0,92
Z_004,28.56024,77.1965,11/10/2025 2:30,0,2,32.7459691,45.15136282,0.097206747,2.38855079,Clear,36.30044096,1.893196462,3,1,Concert,1173,128
Z_006,28.63421,77.17508,11/11/2025 11:30,1,11,25.23909756,76.38624929,13.9498808,3.478827854,Rain,35.09962357,2.630040942,3,0,None,0,123
Z_016,28.56205,77.24972,11/10/2025 8:00,0,8,26.93799157,59.68252274,0.127504787,3.005681955,Clouds,47.48346844,2.024593062,1,0,None,0,121
Z_027,28.58919,77.23499,11/12/2025 18:00,2,18,22.10776295,65.8898742,0.579454477,5.933859788,Clouds,50.61432793,1.089573334,2,0,None,0,113
Z_004,28.56024,77.1965,11/10/2025 17:00,0,17,23.25358894,92.83577578,16.02492486,8.975987965,Storm,41.05952024,2.136855001,2,1,Festival,4671,128
Z_005,28.59968,77.24971,11/8/2025 20:00,5,20,29.89833455,41.16772079,0.131862039,4.772843737,Clear,23.076868,2.328105043,5,0,None,0,128
Z_023,28.59908,77.19862,11/10/2025 12:00,0,12,22.15125419,69.03667133,0.147254493,3.541719889,Clouds,42.29517173,1.643741341,2,0,None,0,92
Z_018,28.6396,77.15252,11/8/2025 17:00,5,17,23.31072466,50.53019303,0.373334017,5.558495165,Clouds,58.49083049,1.636021742,1,0,None,0,118
Z_007,28.55053,77.18741,11/12/2025 2:30,2,2,21.65629339,80.50103223,21.80149478,11.05491015,Storm,38.40087718,2.445518291,3,0,None,0,90
Z_007,28.55053,77.18741,11/12/2025 17:30,2,17,20.31746789,76.49812577,18.35904318,2.706979091,Rain,46.20200621,1.921409205,1,0,None,0,114
Z_020,28.59019,77.21858,11/8/2025 14:30,5,14,26.40538009,70.16530162,0.335004488,4.258278997,Clouds,48.86598828,2.778517914,1,0,None,0,112
Z_014,28.58794,77.18586,11/9/2025 2:30,6,2,15.97337476,83.302529,11.27610841,11.91990517,Storm,56.70610259,1.521335043,1,0,None,0,116
Z_023,28.59908,77.19862,11/12/2025 2:00,2,2,18.98678204,91.20743429,6.466059884,2.314082959,Rain,43.93998741,2.092112684,3,0,None,0,114
